state,prod_year,rate_class,num_oil_wells,oil_prod_BBL,ADgas_prod_MCF,oil_wells_dayson,num_gas_wells,NAgas_prod_MCF,conden_prod_BBL,gas_wells_dayson
LA,1990,20,0,0,0,0,12,72894756,2127274,3562
LA,1990,21,0,0,0,0,1,8384168,950256,365
LA,1990,22,0,0,0,0,0,0,0,0
LA,1989,1,12775,1638417,204893,4560872,5391,5400042,3572,1898069
LA,1989,2,3334,1628818,114757,1186915,2561,7794027,8861,923551
LA,1989,3,1963,1901708,279040,684791,1508,8754900,26947,534772
LA,1989,4,1025,1666332,475468,353827,475,4581369,46235,164213
LA,1989,5,654,1459672,742003,226842,322,4165053,53285,106907
LA,1989,6,560,1604448,809338,194006,257,4198854,59505,84986
LA,1989,7,464,1577872,1076053,159591,229,4661506,86980,78618
LA,1989,8,656,2698147,2157619,228276,289,7094587,117387,96590
LA,1989,9,912,4926742,4087109,321618,401,12396050,236116,132515
LA,1989,10,703,4861260,4335843,249926,322,13013485,255591,108349
LA,1989,11,600,5064957,4426212,211906,268,13382235,234657,90068
LA,1989,12,811,8635345,7857982,286756,466,30718803,502470,161294
LA,1989,13,616,8632263,7330168,219620,335,28326741,513916,117637
LA,1989,14,1164,25492730,19550882,413500,923,125446077,2141237,319731
LA,1989,15,561,23686564,17846909,195148,863,232191966,3290340,294245
LA,1989,16,176,14281735,12444299,62006,608,324259405,4325276,206729
LA,1989,17,56,7811153,10121926,17437,301,309309017,5096513,103363
LA,1989,18,18,5592531,7843295,6570,146,293766634,4616025,49869
LA,1989,19,3,1492689,4864359,1095,56,212421059,5919279,19648
LA,1989,20,0,0,0,0,10,63385053,2043718,3226
LA,1989,21,0,0,0,0,0,0,0,0
LA,1989,22,0,0,0,0,0,0,0,0
LA,1988,1,12773,1704245,234670,4545355,4903,5155519,4227,1750615
LA,1988,2,3913,1917962,197224,1403268,2740,8361452,10519,993272
LA,1988,3,2257,2186701,285479,791163,1740,10088664,32769,622553
LA,1988,4,1099,1804539,399195,383529,531,5107325,41617,184562
LA,1988,5,704,1600258,710730,245665,298,3781152,48445,97660
LA,1988,6,578,1662800,785503,200615,296,4741627,67530,95895
LA,1988,7,499,1705655,1262386,175548,256,5015877,91515,84785
LA,1988,8,582,2434381,1824872,202846,289,6922238,140830,96676
LA,1988,9,891,4829744,3825435,313502,405,13035837,236845,137824
LA,1988,10,774,5289364,4791465,271287,319,13454550,219948,109494
LA,1988,11,640,5315473,4886749,223083,259,13491889,235926,90343
LA,1988,12,921,9852232,8456020,323831,468,29669021,609742,160122
LA,1988,13,598,8236873,6599209,209202,318,27135757,440366,110870
LA,1988,14,1333,28595653,23393992,469947,992,135473789,2449447,346048
LA,1988,15,611,25627251,20339984,212911,839,229152463,3624626,291644
LA,1988,16,241,18629410,18059632,82057,644,336543025,4930387,219433
LA,1988,17,55,8804320,8187915,18730,310,327566184,4496486,106910
LA,1988,18,18,5184097,9083869,6467,140,297158729,5236799,49716
LA,1988,19,6,3194273,8921410,2196,60,217733366,4942257,19309
LA,1988,20,1,452609,2648025,245,6,46776462,1097294,2196
LA,1988,21,0,0,0,0,0,0,0,0
LA,1988,22,0,0,0,0,0,0,0,0
LA,1987,1,12574,1776659,188190,4474112,4646,4881944,4140,1656065
LA,1987,2,4178,2079525,168342,1487505,2850,8745678,10583,1025841
LA,1987,3,2572,2442312,335869,900687,2032,11701715,35696,717039
LA,1987,4,1171,1885920,443632,406633,613,5881442,36080,208821
LA,1987,5,765,1703879,670182,261562,323,4146317,52982,107258
LA,1987,6,597,1664217,997940,204333,254,4114044,66877,83802
LA,1987,7,488,1674699,1127181,169771,225,4570661,78701,76775
LA,1987,8,677,2802404,2041415,233166,296,7405926,137986,102076
LA,1987,9,885,4635534,4044420,305189,396,13071379,210354,137868
LA,1987,10,749,5121228,4542214,261826,337,13738910,230839,113078
LA,1987,11,605,5004452,4429842,209172,283,14114087,326978,97442
LA,1987,12,905,9572898,8230125,314870,396,25052592,530799,135910
LA,1987,13,584,7956762,6183005,199860,348,29334224,514059,120234
LA,1987,14,1465,30761982,24067389,500083,970,129898900,2344646,333938
LA,1987,15,673,28123479,22453826,230060,925,246041470,3900835,313547
LA,1987,16,278,21208313,20850833,92350,597,313427118,4376777,208239
LA,1987,17,68,10488531,10651282,22514,340,349615545,4542449,114593
LA,1987,18,23,6704604,15436869,8395,160,335689631,4884620,56243
LA,1987,19,6,2945796,9351806,2190,41,161813452,4105209,14113
LA,1987,20,0,0,0,0,3,23966382,200570,1095
LA,1987,21,0,0,0,0,0,0,0,0
LA,1987,22,0,0,0,0,0,0,0,0
LA,1986,1,12128,1739446,232479,4306513,4242,4646092,7422,1513193
LA,1986,2,4291,2155531,173684,1514089,2857,8808106,12784,1025652
LA,1986,3,3221,3033875,446625,1128485,2337,13858000,28900,834991
LA,1986,4,1370,2244788,505111,473145,760,7371282,50494,264119
LA,1986,5,869,1977034,772181,302273,398,5212389,65419,134699
LA,1986,6,651,1861472,926915,224261,283,4857272,65522,97607
LA,1986,7,550,1858162,1318774,188825,238,4729653,87932,79775
LA,1986,8,673,2814816,2046243,234303,294,7224035,135491,100152
LA,1986,9,990,5271740,4438766,346728,434,13903072,267904,147664
LA,1986,10,729,5007698,4685664,258316,358,15158458,279600,124404
LA,1986,11,589,4993296,4204477,207646,246,12426226,291002,85966
LA,1986,12,905,9615625,8480855,317854,424,27029661,507652,144261
LA,1986,13,598,8304475,6529893,209366,322,27112723,522110,112749
LA,1986,14,1410,30585293,23494185,493895,1020,136631285,2245437,348047
LA,1986,15,762,32782106,25705008,268797,866,233807773,4051662,297502
LA,1986,16,249,19792658,19414036,85826,672,346375846,5373623,230262
LA,1986,17,65,10509099,11838163,21871,349,373779985,5281053,121442
LA,1986,18,21,5634965,9106932,7213,159,334713044,6625563,55389
LA,1986,19,2,1494290,1993590,730,46,175481538,3549534,16093
LA,1986,20,0,0,0,0,9,63153219,1123483,3045
LA,1986,21,0,0,0,0,0,0,0,0
LA,1986,22,0,0,0,0,0,0,0,0
LA,1985,1,10737,1616387,242079,3790094,3778,4033312,8067,1336567
LA,1985,2,4100,1988143,211614,1399463,3000,9243645,9525,1069119
LA,1985,3,3710,3402661,526750,1244578,2391,13597932,33081,828089
LA,1985,4,1717,2718244,532452,575393,819,7802183,46690,277986
LA,1985,5,977,2175812,834527,332159,485,6182815,66858,157200
LA,1985,6,731,2047829,1131940,249648,338,5637614,70311,112686
LA,1985,7,595,2028898,1319804,204620,259,5152860,82536,85824
LA,1985,8,778,3259867,2217954,269653,325,7986845,142211,109841
LA,1985,9,1079,5859726,4583589,378785,412,12779138,251375,137352
LA,1985,10,794,5396800,4543631,275320,371,15251956,267602,125589
LA,1985,11,619,5111520,4685843,214743,260,13003680,213539,86657
LA,1985,12,960,10133662,8472251,333770,482,30905527,557988,163812
LA,1985,13,616,8402170,6117153,211333,357,29522694,576863,122220
LA,1985,14,1472,31386092,23549761,503245,1097,144970775,2422233,370385
LA,1985,15,804,33223776,26030788,272711,921,244347203,3990562,315086
LA,1985,16,262,19781052,18608381,87141,636,335254453,5223554,215920
LA,1985,17,68,10364785,10403746,23793,365,387242272,6035920,126677
LA,1985,18,12,3283782,4275727,3834,182,361219085,6873808,62900
LA,1985,19,5,2852136,3143655,1462,41,169836206,3357213,14451
LA,1985,20,0,0,0,0,8,47135047,1236682,2496
LA,1985,21,0,0,0,0,0,0,0,0
LA,1985,22,0,0,0,0,0,0,0,0
LA,1984,1,9722,1459642,234938,3422763,2994,3336055,5252,1049404
LA,1984,2,3537,1671558,240197,1178376,2775,8706734,13227,999711
LA,1984,3,3591,3175885,584207,1155258,2609,15258823,42661,917185
LA,1984,4,1652,2581926,717357,548846,961,9275775,34366,327009
LA,1984,5,1003,2265164,863142,344386,520,6686066,49260,170637
LA,1984,6,766,2156063,1053111,259844,327,5406475,75689,109189
LA,1984,7,599,1985809,1217756,199492,281,5455377,98721,91081
LA,1984,8,842,3529986,2110262,288263,322,7605641,125855,103921
LA,1984,9,1074,5647378,4874830,369146,432,13552219,269917,145706
LA,1984,10,844,5784445,4768131,294057,348,14237494,252464,116513
LA,1984,11,629,5325931,4233794,219573,298,14630728,291505,99313
LA,1984,12,913,9657655,7830962,316212,479,30680213,601758,163755
LA,1984,13,631,8516117,7972773,220006,359,29577354,531872,122188
LA,1984,14,1484,31562493,24751414,510036,1092,147255325,2339066,372419
LA,1984,15,819,33412713,25639137,273508,964,258949149,4296497,328657
LA,1984,16,281,22098939,19402502,93595,745,398612977,6320798,254999
LA,1984,17,54,7826419,8846585,17843,380,408744990,6306643,132103
LA,1984,18,15,3814657,7128259,4943,202,403631760,6901642,70457
LA,1984,19,2,1459434,898340,732,61,245070048,5223522,21414
LA,1984,20,0,0,0,0,7,48757940,1274214,2562
LA,1984,21,0,0,0,0,1,14282850,19096,366
LA,1984,22,0,0,0,0,0,0,0,0
LA,1983,1,9088,1316040,252376,3118009,2668,2967233,5952,938674
LA,1983,2,2879,1396917,218271,962960,2626,8234369,21651,939076
LA,1983,3,2965,2699250,569985,985763,2567,15027459,31826,898527
LA,1983,4,1622,2570991,702412,547334,1145,11107958,44503,393198
LA,1983,5,1017,2228122,858631,342142,520,6704476,46856,168457
LA,1983,6,749,2098509,1086256,254179,390,6014370,68238,119601
LA,1983,7,644,2156213,1522097,219498,262,5206830,79856,86047
LA,1983,8,780,3219478,2321096,268132,344,8319166,145354,114007
LA,1983,9,1171,6173182,5657563,407009,399,12536577,217442,131935
LA,1983,10,846,5638183,4780748,288044,337,14217670,229258,115126
LA,1983,11,642,5361793,4352577,222035,279,14097904,256991,94891
LA,1983,12,969,10367115,7920071,336638,456,29403157,523691,155614
LA,1983,13,643,8817119,7323624,224331,350,28338353,585663,118833
LA,1983,14,1451,30620522,24639421,502460,1094,146737146,2384673,372973
LA,1983,15,718,29640493,24486622,244339,1029,274848545,4667035,353772
LA,1983,16,295,22542982,20108476,98374,729,391792204,6962727,253195
LA,1983,17,57,8284960,7670561,19266,413,431064700,6600282,142580
LA,1983,18,4,1380690,1613761,1460,182,382131687,6180498,64042
LA,1983,19,1,425346,2162281,365,51,193022520,4869752,17889
LA,1983,20,0,0,0,0,5,43503867,713120,1825
LA,1983,21,0,0,0,0,0,0,0,0
LA,1983,22,0,0,0,0,0,0,0,0
LA,1982,1,8340,1294519,282437,2968936,2176,2484680,3954,758891
LA,1982,2,2468,1181493,162944,839434,2263,7096833,10163,800119
LA,1982,3,2663,2477166,545524,901071,2672,15811672,29874,942514
LA,1982,4,1471,2372077,595302,498803,1192,11907518,34068,412666
LA,1982,5,895,2027810,802249,309793,619,8243698,37045,204991
LA,1982,6,702,1987110,1106344,241974,405,6759786,62467,133096
LA,1982,7,620,2116973,1435108,213207,297,5883501,76341,96563
LA,1982,8,719,3030048,2150126,251682,345,8230703,124478,111459
LA,1982,9,1035,5601093,4006298,360512,395,12101767,215923,128633
LA,1982,10,883,5924442,4619116,298524,319,12469845,231009,102820
LA,1982,11,680,5842964,4278629,239775,266,13362723,221624,89347
LA,1982,12,948,10130875,7220803,327807,450,28151076,494504,148915
LA,1982,13,654,9064948,6583429,227979,343,27859492,498086,115027
LA,1982,14,1478,31919456,24389869,512548,1123,145567306,2513028,371555
LA,1982,15,743,30892528,24112374,254326,1070,279038564,4772876,358911
LA,1982,16,335,26594077,23830074,114037,877,452573657,7470401,294245
LA,1982,17,52,7626235,10558988,17953,475,499326269,7585234,162094
LA,1982,18,5,1238440,3177410,1766,234,468995514,7891392,79319
LA,1982,19,2,1162393,6421007,730,60,223403098,5016764,20117
LA,1982,20,0,0,0,0,14,101457724,2240425,4900
LA,1982,21,0,0,0,0,0,0,0,0
LA,1982,22,0,0,0,0,0,0,0,0
LA,1981,1,7840,1295596,284574,2782479,1759,1916538,3187,604413
LA,1981,2,2457,1152998,243064,831958,2036,6329637,11723,709549
LA,1981,3,2618,2476009,481348,878646,2657,15423768,31964,903782
LA,1981,4,1383,2195471,674942,463223,1196,11653888,30090,397448
LA,1981,5,861,1840687,773385,283954,735,9359044,47272,231238
LA,1981,6,710,1964572,1066478,240081,405,6547965,68040,129941
LA,1981,7,602,1951120,1483063,200392,303,5931853,70165,96715
LA,1981,8,703,2910614,2183533,243110,384,8829427,133015,119671
LA,1981,9,1080,5518780,4488240,361070,412,11880193,239209,127889
LA,1981,10,830,5593196,4812086,285831,314,12007470,266818,100747
LA,1981,11,619,5140192,4033226,211536,252,12008838,244683,81924
LA,1981,12,977,10117936,8775918,334305,424,26296186,530693,141781
LA,1981,13,698,9407656,7317820,237498,366,29673169,457748,120516
LA,1981,14,1596,33877955,26170461,549338,1083,140274366,2277530,356431
LA,1981,15,836,34437382,27711831,284198,1048,275374131,4356485,347541
LA,1981,16,339,27350094,21090977,115759,889,463699375,6935351,298342
LA,1981,17,64,9593130,10308512,21663,562,563598743,9506829,189295
LA,1981,18,7,1582162,5418330,2435,270,570009239,9082163,93538
LA,1981,19,0,0,0,0,97,373419716,6745855,32943
LA,1981,20,2,1411436,7583466,730,12,84377310,1358401,4107
LA,1981,21,0,0,0,0,2,26278959,945685,730
LA,1981,22,0,0,0,0,0,0,0,0
LA,1980,1,7310,1177608,297358,2598818,1442,1572006,3569,490539
LA,1980,2,2506,1179407,265878,851668,1776,5421132,8357,607233
LA,1980,3,2300,2188035,486894,784344,2404,13855066,25843,809566
LA,1980,4,1239,1996936,588741,424590,1076,9948877,40165,349871
LA,1980,5,908,2048278,844830,313979,677,8820402,48311,220497
LA,1980,6,659,1856229,1025137,226349,433,6826225,50841,131820
LA,1980,7,585,1934835,1444800,198477,329,6153519,57160,98844
LA,1980,8,733,3019465,2343473,253736,376,8619575,134423,117364
LA,1980,9,1040,5439725,4681327,358420,428,12644212,238672,135008
LA,1980,10,760,5249219,4118999,264500,309,11555832,236262,96056
LA,1980,11,700,5845061,4885907,242232,277,13182262,213755,88222
LA,1980,12,990,10488875,8944666,346331,429,25941708,530804,139366
LA,1980,13,673,9321680,7486715,236319,338,27409797,439553,111695
LA,1980,14,1760,37778178,28093142,607331,1080,140569551,2394485,354875
LA,1980,15,862,36104629,28508953,297434,1149,303290736,4779765,385534
LA,1980,16,358,30196394,21632734,124298,881,460966104,7477584,297442
LA,1980,17,75,11180963,11406645,24985,581,602139839,8843666,195160
LA,1980,18,13,3064341,7012374,4363,297,602518518,8712100,99285
LA,1980,19,0,0,0,0,115,457417046,7726304,39049
LA,1980,20,2,1391426,7080940,732,16,124117450,1167536,5734
LA,1980,21,0,0,0,0,0,0,0,0
LA,1980,22,0,0,0,0,0,0,0,0
LA,1979,1,7010,1109747,200790,2499171,1228,1362702,5066,422124
LA,1979,2,2255,1040478,343783,787552,1426,4346032,13238,498877
LA,1979,3,1993,1904881,385866,684991,2096,12616920,20905,733580
LA,1979,4,1124,1786259,550257,383035,981,9302846,27010,325126
LA,1979,5,860,1908302,734315,293215,621,8159515,40060,202010
LA,1979,6,683,1943986,912689,235081,398,6051117,57269,118913
LA,1979,7,541,1832759,1302751,186359,333,6601563,56307,105550
LA,1979,8,663,2734873,2053082,228723,358,7732740,116656,104955
LA,1979,9,1063,5676255,5133159,370733,399,11667669,185968,123516
LA,1979,10,843,5756217,4843109,293626,305,11420193,218753,95197
LA,1979,11,664,5581444,4431003,230213,230,11028276,182459,72982
LA,1979,12,988,10632945,8625881,349276,409,24568410,529467,133331
LA,1979,13,690,9437990,7732445,240279,324,25676441,498758,107408
LA,1979,14,1826,39227947,27650466,627764,1056,139085003,2451800,351608
LA,1979,15,990,41853103,31514599,340617,1178,311069097,4929039,392307
LA,1979,16,402,33225949,25927058,137413,946,501191988,8005016,320405
LA,1979,17,91,15085322,14044898,31486,557,572620957,8587513,185773
LA,1979,18,11,3096071,6171861,4015,345,697330131,11264883,118042
LA,1979,19,4,1941152,9033634,1460,122,483890684,5087147,40462
LA,1979,20,0,0,0,0,33,266681297,2722678,11320
LA,1979,21,0,0,0,0,4,63264105,401958,1460
LA,1979,22,0,0,0,0,0,0,0,0
LA,1978,1,6694,1145137,179158,2397512,914,1016686,2957,306147
LA,1978,2,2349,1103545,360886,823119,1218,3815496,13134,430818
LA,1978,3,1933,1902135,400934,673318,2010,12301548,15883,706814
LA,1978,4,1125,1828874,551424,389307,1035,10399244,35643,362415
LA,1978,5,852,1886628,810018,291667,498,6681332,50560,167901
LA,1978,6,636,1803001,965642,218695,339,5611446,49372,110565
LA,1978,7,553,1849921,1275371,188213,272,5117390,53533,82860
LA,1978,8,693,2867558,2156604,239758,345,7348638,125509,100179
LA,1978,9,940,4995555,4307075,326816,405,11817503,198526,125304
LA,1978,10,866,5761724,5342924,298970,261,9555375,199339,79705
LA,1978,11,674,5638260,4867109,235391,269,12314176,252510,83492
LA,1978,12,1085,11273722,9854730,372249,400,23918406,600245,131633
LA,1978,13,869,11708417,9038754,295463,319,24461351,563113,103481
LA,1978,14,1974,42304334,29717810,672901,1018,129831181,2462909,333629
LA,1978,15,1122,47513500,34592390,382774,1196,318809024,5209411,400708
LA,1978,16,519,43669746,33524519,179320,1014,527521503,8432551,341467
LA,1978,17,119,18074939,19562078,39672,629,656336893,10243247,212639
LA,1978,18,22,6210217,5892532,7025,356,708808252,10895700,118916
LA,1978,19,2,1052771,1267714,730,143,574984370,6324352,48242
LA,1978,20,0,0,0,0,29,241273094,2742778,9681
LA,1978,21,0,0,0,0,4,45084117,296751,1036
LA,1978,22,0,0,0,0,0,0,0,0
LA,1977,1,6416,1133838,198537,2238980,648,738783,1552,210159
LA,1977,2,2376,1030890,287211,753588,972,3004272,10605,336554
LA,1977,3,1877,1745899,287859,620227,1701,10414860,18298,594454
LA,1977,4,1183,1852436,518202,393382,1200,11891217,29865,411010
LA,1977,5,909,1999522,944017,309496,625,8393474,48992,208182
LA,1977,6,684,1938997,1057878,235733,393,6495779,66450,128943
LA,1977,7,553,1853194,1245599,190368,283,5691118,72017,93467
LA,1977,8,687,2883124,2178131,241082,252,5694168,127663,80798
LA,1977,9,998,5239768,4269903,339960,393,10704439,226065,115763
LA,1977,10,965,6413120,6712017,336232,272,9809648,266087,84610
LA,1977,11,738,6045661,5579930,254716,238,11053888,298881,77642
LA,1977,12,1101,11812805,9038960,382871,394,23559599,591634,130265
LA,1977,13,925,12562407,9304936,316666,302,22795736,648155,99509
LA,1977,14,2175,46564481,36406744,746874,1074,139760963,2735331,350226
LA,1977,15,1314,56060334,40214718,455128,1150,304032291,4914525,380768
LA,1977,16,555,45239859,38869090,193086,1040,548346842,8811565,350282
LA,1977,17,125,18687709,19239866,41528,695,697926769,10669934,227829
LA,1977,18,23,7491460,4792026,8244,364,734205451,12125734,122070
LA,1977,19,2,1123759,1503005,730,169,676254018,8192967,54467
LA,1977,20,0,0,0,0,34,236916016,2525910,10469
LA,1977,21,0,0,0,0,3,35208606,196670,791
LA,1977,22,0,0,0,0,0,0,0,0
LA,1976,1,5324,422320,127729,830958,44,18461,1671,9401
LA,1976,2,2094,536891,174108,387633,24,35409,3264,6285
LA,1976,3,1759,1235271,316011,443710,93,250875,17495,21183
LA,1976,4,1221,1484546,658379,322786,102,561321,24340,23302
LA,1976,5,954,1745253,780774,268129,47,440162,25708,14099
LA,1976,6,758,1755329,940727,213313,46,499079,36310,13335
LA,1976,7,671,1931838,1324097,194609,57,677412,59674,15630
LA,1976,8,702,2363810,1731730,198332,76,1238875,87212,21905
LA,1976,9,956,4191749,3614572,277401,79,1853646,130388,24743
LA,1976,10,1002,5747850,5901156,297687,84,2467675,143123,24535
LA,1976,11,648,4509500,3834335,188406,63,1806871,150889,16751
LA,1976,12,1133,10142508,8351140,331184,81,3278876,234943,22493
LA,1976,13,1106,14104579,9579320,347440,67,3793352,272395,20383
LA,1976,14,2236,41616543,30779492,671039,189,17362941,1170216,56898
LA,1976,15,1276,46116129,34962223,376787,163,28044693,1863626,47450
LA,1976,16,566,41234276,32877757,171075,77,29101627,1269841,22398
LA,1976,17,120,17023707,14135152,35284,50,38566097,1382503,14154
LA,1976,18,18,4635447,4689637,5461,12,15886352,545024,2932
LA,1976,19,2,431778,208014,275,0,0,0,0
LA,1976,20,0,0,0,0,0,0,0,0
LA,1976,21,0,0,0,0,0,0,0,0
LA,1976,22,0,0,0,0,0,0,0,0
LA,1975,1,619,93439,40749,207186,15,6260,425,4286
LA,1975,2,489,231477,43382,162431,14,28946,2125,4167
LA,1975,3,919,877457,224749,312010,44,175768,15768,15604
LA,1975,4,707,1108285,490843,243355,36,245243,21076,12074
LA,1975,5,502,1095812,487151,169393,40,443952,24951,13868
LA,1975,6,664,1739423,1201639,217525,29,399047,28824,10345
LA,1975,7,425,1432822,1099251,147435,42,617005,60326,15024
LA,1975,8,556,2277300,1919583,194418,41,737711,68015,14386
LA,1975,9,718,3789346,3486511,248652,57,1374173,113678,19803
LA,1975,10,599,4082125,3474076,208516,67,2176256,149193,22599
LA,1975,11,669,5318604,5989849,232489,43,1774437,125126,15147
